,Name,Year,Age,Tm,Pos,No.,G,GS,AV,Ret,Yds,TD,Lng,Y/R,Rt,Yds.1,TD.1,Lng.1,Y/Rt,APYd,Rec,R/G,Y/G,Att,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Int,PD,FF,FR,Sk,Sfty,Comb,Solo,Ast,TFL,QBHits,Awards,Player ID,Tgt,1D,Succ%,Ctch%,Y/Tgt,1D.1,Succ%.1,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Pts,Pts/G,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,FG%,XP%,KO,KOYds,TB,TB%,KOAvg,Pnt,Y/P,Blck
97,Ted Albrecht,1980,26.0,CHI,LT,64.0,16,16.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Ted Albrecht,1981,27.0,CHI,LT,64.0,16,16.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Ethan Albright,1995,24.0,MIA,LS,71.0,10,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Ethan Albright,1996,25.0,BUF,LS,76.0,16,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Ethan Albright,1997,26.0,BUF,LS,76.0,16,0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Ethan Albright,1998,27.0,BUF,LS,76.0,16,0.0,1.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Ethan Albright,1999,28.0,BUF,LS,76.0,16,0.0,3.0,,,0.0,,,,-8.0,0.0,,,,,,,,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Ethan Albright,2000,29.0,BUF,LS,76.0,16,0.0,1.0,,,0.0,,,,19.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,6.0,6.0,0.0,0.0,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Ethan Albright,2001,30.0,WAS,LS,77.0,16,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,4.0,1.0,3.0,0.0,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Ethan Albright,2002,31.0,WAS,LS,67.0,16,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3.0,2.0,1.0,0.0,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Ethan Albright,2003,32.0,WAS,LS,71.0,16,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,2.0,1.0,1.0,0.0,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Ethan Albright,2004,33.0,WAS,LS,71.0,16,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1.0,0.0,0.0,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Ethan Albright,2005,34.0,WAS,LS,71.0,16,0.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,4.0,3.0,1.0,0.0,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Ethan Albright,2006,35.0,WAS,LS,71.0,16,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,2.0,2.0,0.0,0.0,0.0,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Ethan Albright,2007,36.0,WAS,LS,67.0,16,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,PB,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Ethan Albright,2008,37.0,WAS,LS,67.0,16,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Ethan Albright,2009,38.0,WAS,LS,67.0,16,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Ethan Albright,2010,39.0,SDG,LS,64.0,2,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Grady Alderman,1960,22.0,DET,G,67.0,11,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Grady Alderman,1961,23.0,MIN,LT,67.0,14,14.0,9.0,,,0.0,,,,15.0,0.0,,,,,,,,,,,,,,,0.0,,,,3.0,0.0,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Grady Alderman,1962,24.0,MIN,LT,67.0,14,14.0,6.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Grady Alderman,1963,25.0,MIN,LT,67.0,14,14.0,9.0,,,0.0,,,,5.0,0.0,,,,,,,,,,,,,,,0.0,,,,4.0,0.0,,,,,,,PB,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Grady Alderman,1964,26.0,MIN,LT,67.0,14,14.0,9.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,PB,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Grady Alderman,1965,27.0,MIN,LT,67.0,13,13.0,12.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,"AP2, PB",218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Grady Alderman,1966,28.0,MIN,LT,67.0,14,14.0,9.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,3.0,0.0,,,,,,,PB,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Grady Alderman,1967,29.0,MIN,LT,67.0,14,14.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Grady Alderman,1968,30.0,MIN,LT,67.0,14,14.0,6.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Grady Alderman,1969,31.0,MIN,LT,67.0,14,14.0,13.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,"AP2, PB",218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Grady Alderman,1970,32.0,MIN,LT,67.0,14,11.0,6.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Grady Alderman,1971,33.0,MIN,LT,67.0,13,10.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Grady Alderman,1972,34.0,MIN,LT,67.0,14,14.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Grady Alderman,1973,35.0,MIN,LT,67.0,14,14.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Grady Alderman,1974,36.0,MIN,T,67.0,13,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Keith Alex,1993,24.0,ATL,G,62.0,14,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Steve Alexakos,1970,24.0,DEN,G,68.0,8,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,Steve Alexakos,1971,25.0,NYG,G,60.0,10,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Dan Alexander,1977,22.0,NYJ,RG,60.0,14,8.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Dan Alexander,1978,23.0,NYJ,RG,60.0,16,16.0,9.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Dan Alexander,1979,24.0,NYJ,RG,60.0,16,16.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,Dan Alexander,1980,25.0,NYJ,RG,60.0,16,16.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Dan Alexander,1981,26.0,NYJ,RG,60.0,16,15.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,Dan Alexander,1982,27.0,NYJ,RG,60.0,9,9.0,10.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Dan Alexander,1983,28.0,NYJ,RG,60.0,16,16.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Dan Alexander,1984,29.0,NYJ,RG,60.0,16,16.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Dan Alexander,1985,30.0,NYJ,RG,60.0,16,16.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Dan Alexander,1986,31.0,NYJ,RG,60.0,16,16.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Dan Alexander,1987,32.0,NYJ,RT/RG,60.0,12,12.0,6.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,2.0,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Dan Alexander,1988,33.0,NYJ,RG,60.0,14,13.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Dan Alexander,1989,34.0,NYJ,RG,60.0,15,14.0,5.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,David Alexander,1987,23.0,PHI,T,72.0,12,0.0,1.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,David Alexander,1988,24.0,PHI,LG,72.0,16,12.0,6.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,David Alexander,1989,25.0,PHI,C,72.0,16,16.0,7.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,David Alexander,1990,26.0,PHI,C,72.0,16,16.0,9.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,David Alexander,1991,27.0,PHI,C,72.0,16,16.0,6.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,David Alexander,1992,28.0,PHI,C,72.0,16,16.0,8.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,David Alexander,1993,29.0,PHI,C,72.0,16,16.0,7.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,David Alexander,1994,30.0,PHI,C,72.0,16,16.0,8.0,,1.0,0.0,1.0,0.5,,,0.0,,,,2.0,0.1,0.1,,,,,2.0,0.5,1.0,0.0,0.0,,,,,,,,,,,,,240.0,2.0,,,100.0%,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,David Alexander,1996,32.0,NYJ,C,72.0,7,7.0,3.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,P.J. Alexander,2004,26.0,DEN,G,69.0,5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,P.J. Alexander,2006,28.0,ATL,G,64.0,4,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,P.J. Alexander,2007,29.0,DEN,G,69.0,11,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Darnell Alford,2000,23.0,KAN,G,72.0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Darnell Alford,2001,24.0,KAN,G,72.0,2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Darnell Alford,2002,25.0,NYJ,G,74.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Mike Alford,1965,22.0,STL,C,50.0,13,0.0,3.0,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Mike Alford,1966,23.0,DET,C,50.0,12,0.0,2.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Nick Allegretti,2019,23.0,KAN,G,73.0,7,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Nick Allegretti,2020,24.0,KAN,LG,73.0,16,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Nick Allegretti,2021,25.0,KAN,G,73.0,17,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Nick Allegretti,2022,26.0,KAN,G,73.0,17,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Nick Allegretti,2023,27.0,KAN,G,73.0,17,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Andy Alleman,2008,25.0,MIA,G,57.0,15,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Andy Alleman,2009,26.0,KAN,G,62.0,9,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Brian Allen,2018,23.0,LAR,C,55.0,13,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Brian Allen,2019,24.0,LAR,C,55.0,9,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Brian Allen,2021,26.0,LAR,C,55.0,16,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Brian Allen,2022,27.0,LAR,C,55.0,7,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Brian Allen,2023,28.0,LAR,C,55.0,5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Derek Allen,1995,24.0,NYG,G,69.0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Don Allen,1960,21.0,DEN,FB,43.0,10,0.0,0.0,,18.0,1.0,5.0,6.8,,34.0,0.0,17.0,,,5.0,0.5,1.8,30.0,0.6,3.4,3.0,35.0,1.5,52.0,1.0,2.0,,,,,,,,,,,,,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,George Allen,1966,22.0,HOU,T,73.0,9,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Ian Allen,2002,24.0,NYG,T,74.0,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Ian Allen,2003,25.0,NYG,RT,74.0,16,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Ian Allen,2004,26.0,PHI,T,79.0,4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Ian Allen,2005,27.0,ARI,T,76.0,2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Jeff Allen,2012,22.0,KAN,LG,71.0,16,13.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Jeff Allen,2013,23.0,KAN,LG,71.0,15,14.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Jeff Allen,2014,24.0,KAN,G,71.0,1,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Jeff Allen,2015,25.0,KAN,LG,71.0,12,8.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Jeff Allen,2016,26.0,HOU,RG,79.0,14,14.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Jeff Allen,2017,27.0,HOU,RT,79.0,12,12.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Jeff Allen,2018,28.0,KAN,G,73.0,10,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Jeff Allen,2019,29.0,KAN,G,79.0,4,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Josh Allen,2014,23.0,TAM,C,61.0,3,0.0,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Kevin Allen,1985,22.0,PHI,T,72.0,16,4.0,2.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Larry Allen,1994,23.0,DAL,RT,73.0,16,10.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Larry Allen,1995,24.0,DAL,RG,73.0,16,16.0,14.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,"AP2, PB",363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Larry Allen,1996,25.0,DAL,RG,73.0,16,16.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP1, PB",363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Larry Allen,1997,26.0,DAL,RG,73.0,16,16.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP1, PB",363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Larry Allen,1998,27.0,DAL,LT,73.0,16,16.0,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP1, PB",363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Larry Allen,1999,28.0,DAL,LG,73.0,11,11.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP1, PB",363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Larry Allen,2000,29.0,DAL,LG,73.0,16,16.0,12.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,2.0,0.0,,,,,,,"AP1, PB",363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Larry Allen,2001,30.0,DAL,LG,73.0,16,16.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,"AP1, PB",363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
