,Name,Year,Age,Tm,Pos,No.,G,GS,Rec,Yds,Y/R,TD,Lng,R/G,Y/G,Att,Yds.1,TD.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Tgt,1D,Succ%,Ctch%,Y/Tgt,1D.1,Succ%.1,Player ID,Int,PD,FF,FR,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Pts,Pts/G,Ret,Rt,Y/Rt,APYd,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,FG%,XP%,KO,KOYds,TB,TB%,KOAvg,Pnt,Y/P,RetYds,Net,NY/P,In20,In20%,Blck
5327,Tommy Tremble,2023.0,23.0,CAR,TE,82.0,16,8,23,194,8.4,3,30,1.4,12.1,,,0,,,,,23,8.4,194,3,0,1,32,10,50.0,71.9%,6.1,,,24720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,Ben Troupe,2004.0,22.0,TEN,TE,86.0,14,7,33.0,329.0,10.0,1,33.0,2.4,23.5,,,0,,,,,33.0,10.0,329.0,1,2.0,3,54.0,13.0,38.9,61.1%,6.1,,,24749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,Ben Troupe,2005.0,23.0,TEN,TE,84.0,15,11,55.0,530.0,9.6,4,35.0,3.7,35.3,,,0,,,,,55.0,9.6,530.0,4,2.0,4,80.0,31.0,56.3,68.8%,6.6,,,24749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,Ben Troupe,2006.0,24.0,TEN,TE,84.0,10,9,13.0,150.0,11.5,2,32.0,1.3,15.0,,,0,,,,,13.0,11.5,150.0,2,0.0,1,29.0,8.0,31.0,44.8%,5.2,,,24749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,Ben Troupe,2007.0,25.0,TEN,TE,84.0,16,2,5.0,47.0,9.4,0,13.0,0.3,2.9,1.0,-1.0,0,-1.0,-1.0,-0.1,0.1,6.0,7.7,46.0,0,0.0,0,9.0,2.0,44.4,55.6%,5.2,0.0,0.0,24749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,Ben Troupe,2008.0,26.0,TAM,TE,83.0,2,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,24749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,Billy Truax,1964.0,21.0,RAM,TE,87.0,10,1,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,Billy Truax,1965.0,22.0,RAM,TE,87.0,14,2,6.0,108.0,18.0,1,59.0,0.4,7.7,,,0,,,,,6.0,18.0,108.0,1,0.0,1,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,Billy Truax,1966.0,23.0,RAM,TE,87.0,14,7,29.0,314.0,10.8,0,21.0,2.1,22.4,,,0,,,,,29.0,10.8,314.0,0,0.0,3,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,Billy Truax,1967.0,24.0,RAM,TE,87.0,14,14,37.0,487.0,13.2,4,41.0,2.6,34.8,,,0,,,,,37.0,13.2,487.0,4,1.0,6,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,Billy Truax,1968.0,25.0,RAM,TE,87.0,14,12,35.0,417.0,11.9,3,22.0,2.5,29.8,,,0,,,,,35.0,11.9,417.0,3,0.0,5,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,Billy Truax,1969.0,26.0,RAM,TE,87.0,14,13,37.0,431.0,11.6,5,49.0,2.6,30.8,,,0,,,,,37.0,11.6,431.0,5,1.0,5,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,Billy Truax,1970.0,27.0,RAM,TE,87.0,14,14,36.0,420.0,11.7,3,34.0,2.6,30.0,,,0,,,,,36.0,11.7,420.0,3,0.0,5,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,Billy Truax,1971.0,28.0,DAL,TE,87.0,12,10,15.0,232.0,15.5,1,25.0,1.3,19.3,,,0,,,,,15.0,15.5,232.0,1,0.0,3,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,Billy Truax,1972.0,29.0,DAL,TE,87.0,6,0,4.0,49.0,12.3,0,18.0,0.7,8.2,,,0,,,,,4.0,12.3,49.0,0,0.0,1,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,Billy Truax,1973.0,30.0,DAL,TE,87.0,2,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,24753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,Dave Truitt,1987.0,23.0,WAS,TE,85.0,1,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,24762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,Bob Trumpy,1968.0,23.0,CIN,TE,84.0,14,11,37,639,17.3,3,80,2.6,45.6,1.0,-1.0,0,-1.0,-1.0,-0.1,0.1,38,16.8,638,3,1,8,,,,,,,,24767.0,,,,,,,,,,,,PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,Bob Trumpy,1969.0,24.0,CIN,TE,84.0,14,14,37,835,22.6,9,80,2.6,59.6,,,0,,,,,37,22.6,835,9,2,10,,,,,,,,24767.0,,,,,,,,,,,,"AP1, PB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,Bob Trumpy,1970.0,25.0,CIN,TE,84.0,11,10,29,480,16.6,2,53,2.6,43.6,,,0,,,,,29,16.6,480,2,1,7,,,,,,,,24767.0,,,,,,,,,,,,PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,Bob Trumpy,1971.0,26.0,CIN,TE/WR,84.0,14,14,40,531,13.3,3,44,2.9,37.9,,,0,,,,,40,13.3,531,3,0,7,,,,,,,,24767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,Bob Trumpy,1972.0,27.0,CIN,TE,84.0,12,12,44,500,11.4,2,38,3.7,41.7,,,0,,,,,44,11.4,500,2,0,6,,,,,,,,24767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,Bob Trumpy,1973.0,28.0,CIN,TE,84.0,14,13,29,435,15.0,5,53,2.1,31.1,,,0,,,,,29,15.0,435,5,0,6,,,,,,,,24767.0,,,,,,,,,,,,PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,Bob Trumpy,1974.0,29.0,CIN,TE,84.0,13,13,21,330,15.7,2,41,1.6,25.4,,,0,,,,,21,15.7,330,2,0,4,,,,,,,,24767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,Bob Trumpy,1975.0,30.0,CIN,TE,84.0,11,11,22,276,12.5,1,35,2.0,25.1,,,0,,,,,22,12.5,276,1,1,3,,,,,,,,24767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,Bob Trumpy,1976.0,31.0,CIN,TE,84.0,13,13,21,323,15.4,7,48,1.6,24.8,,,0,,,,,21,15.4,323,7,1,5,,,,,,,,24767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,Bob Trumpy,1977.0,32.0,CIN,TE,84.0,12,11,18,251,13.9,1,32,1.5,20.9,,,0,,,,,18,13.9,251,1,1,3,,,,,,,,24767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,Bob Tucker,1970.0,25.0,NYG,TE,38.0,14,13,40,571,14.3,5,41,2.9,40.8,,,0,,,,,40,14.3,571,5,0,8,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,Bob Tucker,1971.0,26.0,NYG,TE,38.0,12,12,59,791,13.4,4,63,4.9,65.9,1.0,1.0,0,1.0,1.0,0.1,0.1,60,13.2,792,4,3,7,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,Bob Tucker,1972.0,27.0,NYG,TE,38.0,14,14,55,764,13.9,4,39,3.9,54.6,3.0,6.0,1,13.0,2.0,0.4,0.2,58,13.3,770,5,4,13,,,,,,,,24784.0,,,,,,,,,,,,AP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,Bob Tucker,1973.0,28.0,NYG,TE,38.0,14,14,50,681,13.6,5,33,3.6,48.6,1.0,4.0,0,4.0,4.0,0.3,0.1,51,13.4,685,5,2,7,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,Bob Tucker,1974.0,29.0,NYG,TE,38.0,13,13,41,496,12.1,2,29,3.2,38.2,,,0,,,,,41,12.1,496,2,1,6,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,Bob Tucker,1975.0,30.0,NYG,TE,38.0,14,14,34,484,14.2,1,47,2.4,34.6,1.0,-5.0,0,-5.0,-5.0,-0.4,0.1,35,13.7,479,1,1,5,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,Bob Tucker,1976.0,31.0,NYG,TE,38.0,14,14,42,498,11.9,1,39,3.0,35.6,,,0,,,,,42,11.9,498,1,1,5,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,Bob Tucker,1977.0,32.0,2TM,TE,,13,4,15,200,13.3,2,29,1.2,15.4,,,0,,,,,15,13.3,200,2,1,2,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,Bob Tucker,1978.0,33.0,MIN,TE,38.0,16,16,47,540,11.5,0,35,2.9,33.8,,,0,,,,,47,11.5,540,0,2,5,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,Bob Tucker,1979.0,34.0,MIN,TE,38.0,16,15,24,223,9.3,2,21,1.5,13.9,,,0,,,,,24,9.3,223,2,1,2,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,Bob Tucker,1980.0,35.0,MIN,TE,38.0,16,13,15,173,11.5,1,25,0.9,10.8,,,0,,,,,15,11.5,173,1,1,2,,,,,,,,24784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,Travis Tucker,1985.0,22.0,CLE,TE,87.0,16,2,2.0,20.0,10.0,0,10.0,0.1,1.3,,,0,,,,,2.0,10.0,20.0,0,0.0,0,,,,,,,,24798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,Travis Tucker,1986.0,23.0,CLE,TE,87.0,16,0,2.0,29.0,14.5,0,16.0,0.1,1.8,,,0,,,,,2.0,14.5,29.0,0,0.0,0,,,,,,,,24798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,Travis Tucker,1987.0,24.0,CLE,TE,87.0,4,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,24798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,Jerame Tuman,1999.0,23.0,PIT,TE,84.0,7,0,0,0,,0,0,0.0,0.0,,,0,,,,,,,,0,,0,1,,,0.0%,0.0,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,Jerame Tuman,2000.0,24.0,PIT,TE,84.0,16,1,0,0,,0,0,0.0,0.0,,,0,,,,,,,,0,0.0,0,2,,,0.0%,0.0,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,Jerame Tuman,2001.0,25.0,PIT,TE,84.0,16,7,7,96,13.7,1,32,0.4,6.0,,,0,,,,,7.0,13.7,96.0,1,0.0,1,19,4.0,26.3,36.8%,5.1,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,Jerame Tuman,2002.0,26.0,PIT,TE,84.0,13,7,4,63,15.8,1,27,0.3,4.8,,,0,,,,,4.0,15.8,63.0,1,0.0,1,14,3.0,28.6,28.6%,4.5,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,Jerame Tuman,2003.0,27.0,PIT,TE,84.0,16,12,12,113,9.4,0,23,0.8,7.1,,,0,,,,,12.0,9.4,113.0,0,0.0,1,19,4.0,47.4,63.2%,5.9,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,Jerame Tuman,2004.0,28.0,PIT,TE,84.0,16,16,9,89,9.9,3,26,0.6,5.6,,,0,,,,,9.0,9.9,89.0,3,0.0,1,20,5.0,40.0,45.0%,4.5,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,Jerame Tuman,2005.0,29.0,PIT,TE,84.0,15,9,3,57,19.0,0,27,0.2,3.8,,,0,,,,,3.0,19.0,57.0,0,0.0,1,4,2.0,75.0,75.0%,14.3,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,Jerame Tuman,2006.0,30.0,PIT,TE,84.0,15,4,7,73,10.4,1,21,0.5,4.9,,,0,,,,,7.0,10.4,73.0,1,0.0,1,7,5.0,85.7,100.0%,10.4,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,Jerame Tuman,2007.0,31.0,PIT,TE,84.0,6,1,1,9,9.0,1,9,0.2,1.5,,,0,,,,,1.0,9.0,9.0,1,0.0,0,2,1.0,50.0,50.0%,4.5,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,Jerame Tuman,2008.0,32.0,ARI,TE,84.0,3,2,3,41,13.7,0,18,1.0,13.7,,,0,,,,,3.0,13.7,41.0,0,0.0,0,3,1.0,33.3,100.0%,13.7,,,24831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,Cole Turner,2022.0,22.0,WAS,TE,85.0,10,2,2,23,11.5,0,18,0.2,2.3,,,0,,,,,2,11.5,23,0,0.0,0,9,1,11.1,22.2%,2.6,,,24864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,Cole Turner,2023.0,23.0,WAS,TE,85.0,12,1,11,120,10.9,0,29,0.9,10.0,,,0,,,,,11,10.9,120,0,0.0,1,15,4,60.0,73.3%,8.0,,,24864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,Nate Turner,1993.0,24.0,BUF,TE,21.0,13,0.0,0.0,36.0,,0,10.0,0.0,2.8,11.0,0.0,0,0.0,3.3,0.0,0.8,11.0,3.3,36.0,0,0.0,0,1.0,,,0.0%,0.0,,,24894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,Nate Turner,1994.0,25.0,BUF,TE,21.0,13,0.0,1.0,4.0,26.0,0,4.0,0.1,0.3,2.0,26.0,1,26.0,2.0,2.0,0.2,3.0,10.0,30.0,1,0.0,0,1.0,0.0,50.0,100.0%,26.0,1.0,100.0,24894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,Nate Turner,1995.0,26.0,CAR,TE,32.0,2,0.0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,24894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,Robert Turner,2007.0,23.0,NYJ,G,75.0,2,0,,,,0,,,,,,0,,,,,,,,,,0,,,,,,,,24904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5384,Robert Turner,2008.0,24.0,NYJ,TE,75.0,10,0,,,,0,,,,,9.0,0,9.0,,,,,,,,,1,,,,,,,,24904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
5385,Robert Turner,2009.0,25.0,NYJ,TE,75.0,13,2,,,,0,,,,,6.0,0,6.0,,,,,,,,,1,,,,,,,,24904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
5386,Robert Turner,2010.0,26.0,NYJ,TE,75.0,16,0,,,,0,,,,,11.0,0,11.0,,,,,,,,,1,,,,,,,,24904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
5387,Robert Turner,2012.0,28.0,STL,C/LG,59.0,16,16,,,,0,,,,,,0,,,,,,,,,,7,,,,,,,,24904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
5388,Robert Turner,2013.0,29.0,TEN,C,59.0,6,6,,,,0,,,,,,0,,,,,,,,,,3,,,,,,,,24904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5389,Will Tye,2015.0,24.0,NYG,TE,45.0,13,7,42,464,11.0,3,45,3.2,35.7,,,0,,,,,42,11.0,464,3,1.0,4,62,23,54.8,67.7%,7.5,,,24937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,Will Tye,2016.0,25.0,NYG,TE,45.0,16,10,48,395,8.2,1,27,3.0,24.7,,,0,,,,,48,8.2,395,1,0.0,3,70,16,54.3,68.6%,5.6,,,24937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,Will Tye,2017.0,26.0,NYJ,TE,82.0,3,1,4,38,9.5,0,21,1.3,12.7,,,0,,,,,4,9.5,38,0,0.0,0,6,1,66.7,66.7%,6.3,,,24937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,Robert Tyler,1989.0,24.0,SEA,TE,87.0,9,9,14,148,10.6,0,27,1.6,16.4,,,0,,,,,14,10.6,148,0,0.0,1,,,,,,,,24941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,Ben Utecht,2005.0,24.0,IND,TE,47.0,12,2,3,59,19.7,2,26,0.3,4.9,,,0,,,,,3,19.7,59,2,0,1,12,3,25.0,25.0%,4.9,,,25024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,Ben Utecht,2006.0,25.0,IND,TE,86.0,15,15,37,377,10.2,0,26,2.5,25.1,,,0,,,,,37,10.2,377,0,1,5,53,18,62.3,69.8%,7.1,,,25024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,Ben Utecht,2007.0,26.0,IND,TE,86.0,14,13,31,364,11.7,1,30,2.2,26.0,,,0,,,,,31,11.7,364,1,2,4,37,20,75.7,83.8%,9.8,,,25024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,Ben Utecht,2008.0,27.0,CIN,TE,81.0,10,6,16,123,7.7,0,14,1.6,12.3,,,0,,,,,16,7.7,123,0,1,1,28,8,39.3,57.1%,4.4,,,25024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5397,C.J. Uzomah,2015.0,22.0,CIN,TE,87.0,5,0,1,4,4.0,0,4,0.2,0.8,,,0,,,,,1,4.0,4,0,0.0,0,1,1,100.0,100.0%,4.0,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,C.J. Uzomah,2016.0,23.0,CIN,TE,87.0,10,8,25,234,9.4,1,54,2.5,23.4,,,0,,,,,25,9.4,234,1,0.0,2,38,14,52.6,65.8%,6.2,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,C.J. Uzomah,2017.0,24.0,CIN,TE,87.0,14,4,10,92,9.2,1,21,0.7,6.6,,,0,,,,,10,9.2,92,1,0.0,1,15,7,53.3,66.7%,6.1,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,C.J. Uzomah,2018.0,25.0,CIN,TE,87.0,16,15,43,439,10.2,3,29,2.7,27.4,,,0,,,,,43,10.2,439,3,0.0,4,64,21,57.8,67.2%,6.9,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401,C.J. Uzomah,2019.0,26.0,CIN,TE,87.0,16,16,27,242,9.0,2,36,1.7,15.1,,,0,,,,,27,9.0,242,2,0.0,2,40,12,55.0,67.5%,6.1,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,C.J. Uzomah,2020.0,27.0,CIN,TE,87.0,2,2,8,87,10.9,1,23,4.0,43.5,,,0,,,,,8,10.9,87,1,0.0,1,11,6,63.6,72.7%,7.9,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5403,C.J. Uzomah,2021.0,28.0,CIN,TE,87.0,16,16,49,493,10.1,5,55,3.1,30.8,,,0,,,,,49,10.1,493,5,0.0,4,63,24,54.0,77.8%,7.8,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,C.J. Uzomah,2022.0,29.0,NYJ,TE,87.0,15,13,21,232,11.0,2,40,1.4,15.5,,,0,,,,,21,11.0,232,2,0.0,2,27,10,51.9,77.8%,8.6,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,C.J. Uzomah,2023.0,30.0,NYJ,TE,87.0,12,8,8,58,7.3,1,19,0.7,4.8,,,0,,,,,8,7.3,58,1,0.0,0,12,5,58.3,66.7%,4.8,,,25030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,Hakeem Valles,2016.0,24.0,ARI,TE,89.0,11,1,0.0,0.0,,0,0.0,0.0,0.0,,,0,,,,,,,,0,,0,2.0,,0.0,0.0%,0.0,,,25047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407,Hakeem Valles,2017.0,25.0,DET,TE,84.0,1,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,25047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,Hakeem Valles,2018.0,26.0,DET,TE,84.0,3,0,2.0,11.0,5.5,0,6.0,0.7,3.7,,,0,,,,,2.0,5.5,11.0,0,0.0,0,3.0,,66.7,66.7%,3.7,,,25047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,Emilio Vallez,1968.0,22.0,CHI,TE,82.0,6,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,25048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,Emilio Vallez,1969.0,23.0,CHI,TE,82.0,3,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,25048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,Jason Vander Laan,2017.0,25.0,IND,TE,45.0,4,0,,,,0,,,,,,0,,,,,,,,,,0,,,,,,,,25093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5412,Jason Vander Laan,2019.0,27.0,NOR,TE,86.0,2,1,,,,0,,,,,8.0,0,8.0,,,,,,,,,0,,,,,,,,25093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
5413,Nick Vannett,2016.0,23.0,SEA,TE,81.0,9,2,3,32,10.7,0,21,0.3,3.6,,,0,,,,,3,10.7,32,0,0.0,0,4,1.0,50.0,75.0%,8.0,,,25105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
